1515,3077824014854; 0,05827041989713355
1515,9887087981779; 0,07211184694628359
1516,5979587320608; 0,08719404975351219
1517,1713704345386; 0,10197313387314266
1517,6372674428019; 0,11689968113809135
1518,0673262196603; 0,13180984360911574
1518,5212771507888; 0,14694939319507894
1518,860887057911; 0,1606634657096364
1519,1424731618065; 0,17585216967737205
1519,4291790130453; 0,1921960016167642
1519,7158848642844; 0,2075936117070336
1520,0025907155234; 0,22402346381452776
1520,2892965667622; 0,24010923524961358
1520,5760024180013; 0,2556788856760871
1520,86270826924; 0,27262485879219356
1521,1494141204792; 0,28982889241260623
1521,4361199717182; 0,3066888453606107
1521,6869875915522; 0,32300400391063533
1521,9020169799815; 0,3399786504161093
1522,1170463684107; 0,35683860336411377
1522,33207575684; 0,3748454918868124
1522,5471051452691; 0,3939993159842051
1522,7621345336984; 0,41464415632870044
1522,9771639221276; 0,43528899667319565
1523,1921933105566; 0,4546722078855273
1523,4072226989858; 0,47084399948871525
1523,6529705714765; 0,4896045885319271
1523,8492275529793; 0,5076606314363984
1523,980634401464; 0,526057478054493
1524,1956637898932; 0,5448213440564897
1524,4106931783222; 0,561337216332086
1524,6257225667514; 0,576706153032988
1524,8407519551806; 0,5944836544407478
1525,0557813436099; 0,6139815592105489
1525,2810502267262; 0,631464134327673
1525,4141636576587; 0,6514404750800608
1525,6291930460877; 0,6660294955901707
1525,844222434517; 0,6832851413114447
1526,0592518229462; 0,700850459637886
1526,1882694560038; 0,7135676812900951
1526,3766761582465; 0,7370477463752343
1526,5968252940193; 0,7543664735531164
1526,7879625281787; 0,7703088780413656
1526,931315453798; 0,786365976087084
1527,093440786344; 0,8034061617682547
1527,2060752279021; 0,8214163272497382
1527,4518231003926; 0,8392888604622584
1527,6480800818954; 0,8547233363388571
1527,9126003613123; 0,8732053838853577
1528,1826670336848; 0,8932603716485816
1528,4962515584773; 0,9106937923839331
1528,7471191783116; 0,9316253666221019
1529,0338250295504; 0,9502917431002498
1529,3666086068813; 0,9681716494700358
1529,7147514262429; 0,9794056599951572
1530,5031925171502; 0,975026451437234
1531,2916336080573; 0,9801563814622297
1532,0083982361546; 0,9753809587966848
1532,4896544864484; 0,9589306256967856
1532,976030484086; 0,9425786013604314
1533,549442186564; 0,9264297484687373
1534,1228538890418; 0,911726034401158
1534,4374339202625; 0,8930309845336428
1534,947133211354; 0,878808983407435
1535,3174616025376; 0,8624078046893082
1535,6280596080464; 0,8480997833949984
1535,9813221747515; 0,8279833526545586
1536,1656330791195; 0,8098552166568208
1536,4165006989535; 0,7927027951372694
1536,7032065501926; 0,7753267211806526
1537,0436697485388; 0,7571764657111172
1537,2407800212654; 0,7395251272165737
1537,4558094096947; 0,7219081967892711
1537,7015572821854; 0,7041143105875871
1537,8739221094183; 0,6852062583990574
1538,0172750350378; 0,6689197732384
1538,1725740377922; 0,6482749328939048
1538,2585857931638; 0,627767724818373
1538,3876034262214; 0,6057809698514854
1538,459279889031; 0,5834501342121897
